First_column,Second_column,Third_column,Fourth_column,Fifth_column,Sixth_column,Seventh_column,Eighth_column
uU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5091.3730873621225,-0.0006249765149846098
uE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4012.199560430925,-0.0006249765149846098
uy,585,7449.990625,-0.0005759028809393385,7449.990625,-0.0005759028809393385,8753.9820255889,-0.0005759002164040794
ux,386,7449.990625,-0.0005925970825160221,7449.990625,-0.0005925970825160221,8626.477561897285,-0.0005925926416239236
uz,397,7449.990625,-0.0005916751533163733,7449.990625,-0.0005916751533163733,8883.003166524533,-0.0005916698242458551
uu,135,7449.990625,-0.0006136549046686923,7449.990625,-0.0006136549046686923,8253.071249216991,-0.0006136486874197544
ut,23664,7449.990625,0.0013602576842686176,7449.990625,0.0013602576842686176,8131.63745344817,0.0013602585724470373
uw,89,7449.990625,-0.0006175140399022894,7449.990625,-0.0006175140399022894,8500.490785526572,-0.0006175051581180924
uv,344,7449.990625,-0.0005961222626638119,7449.990625,-0.0005961222626638119,8376.022087425981,-0.0005961195981285528
uq,50,7449.990625,-0.0006207860892004646,7449.990625,-0.0006207860892004646,7776.421387435438,-0.0006207807601299464
up,10243,7449.990625,0.00023433255336158254,7449.990625,0.00023433255336158254,7661.035987912187,0.00023433521789684164
us,31250,7449.990625,0.0019966668318716074,7449.990625,0.0019966668318716074,8011.7192942819665,0.001996671272763706
ur,35981,7449.990625,0.0023935644577477433,7449.990625,0.0023935644577477433,7893.31478859031,0.002393568010461422
um,11650,7449.990625,0.0003523705771613095,7449.990625,0.0003523705771613095,7323.888718514391,0.0003523794589455065
ul,20696,7449.990625,0.0011112648579114648,7449.990625,0.0011112648579114648,7214.49364982248,0.0011112675224467239
uo,743,7449.990625,-0.0005626477062037338,7449.990625,-0.0005626477062037338,7547.154945327758,-0.0005626414889547959
un,38566,7449.990625,0.0026104256534154047,7449.990625,0.0026104256534154047,7434.77408569491,0.0026104318706643426
ui,6787,7449.990625,-5.560085725164754e-05,7449.990625,-5.560085725164754e-05,6895.191023628456,-5.559730453796874e-05
uh,309,7449.990625,-0.0005990576923409208,7449.990625,-0.0005990576923409208,6791.695609453433,-0.0005990505869135632
uk,1802,7449.990625,-0.0004738049952379697,7449.990625,-0.0004738049952379697,7106.58319547951,-0.0004737996661674515
uj,199,7449.990625,-0.0006082858661216051,7449.990625,-0.0006082858661216051,7000.15119467542,-0.000608283201586346
ue,11288,7449.990625,0.0003220010924565031,7449.990625,0.0003220010924565031,6489.920737899989,0.0003220028688133425
ud,8578,7449.990625,9.465139783060295e-05,7449.990625,9.465139783060295e-05,6392.2051332265555,9.465672690112115e-05
ug,9087,7449.990625,0.00013735235171452587,7449.990625,0.00013735235171452587,6689.657444176211,0.00013735590442820467
uf,1216,7449.990625,-0.0005229665589467913,7449.990625,-0.0005229665589467913,6589.068598871308,-0.0005229656707683716
ua,10281,7449.990625,0.0002375202257098863,7449.990625,0.0002375202257098863,6107.558992731124,0.0002375264429588242
uc,11773,7449.990625,0.00036268854586296584,7449.990625,0.00036268854586296584,6295.912678790963,0.00036269121039822494
ub,13867,7449.990625,0.0005383586909601945,7449.990625,0.0005383586909601945,6201.03390491642,0.0005383640200307127
spaceb,80119,7449.990625,0.006096420257506452,7449.990625,0.006096420257506452,11546.578706135604,0.006096423810220131
spacec,105016,7449.990625,0.008185097932766894,7449.990625,0.008185097932766894,11704.280956629998,0.008185103261837412
gu,8763,7449.990625,0.00011017231571486263,7449.990625,0.00011017231571486263,9202.970695548729,0.00011017320389328233
spacea,203693,7449.990625,0.016463379992615046,7449.990625,0.016463379992615046,11390.24135528623,0.016463383545328725
spacef,76448,7449.990625,0.005788450607724371,7449.990625,0.005788450607724371,12185.42320240011,0.0057884532722596305
spaceg,29993,7449.990625,0.0018912134081006116,7449.990625,0.0018912134081006116,12348.427735592228,0.0018912187371711298
spaced,52421,7449.990625,0.0037727589941027873,7449.990625,0.0037727589941027873,11863.333059220115,0.0037727678758869843
spacee,39509,7449.990625,0.0026895365934365145,7449.990625,0.0026895365934365145,12023.71927973591,0.0026895454752207115
spacej,14891,7449.990625,0.0006242659722488497,7449.990625,0.0006242659722488497,12845.064086422808,0.0006242695249625285
spacek,16827,7449.990625,0.0007866827189673131,7449.990625,0.0007866827189673131,13013.08687212755,0.0007866853835025722
spaceh,62580,7449.990625,0.004625024807580758,7449.990625,0.004625024807580758,12512.715118360158,0.004625030136651276
spacei,105503,7449.990625,0.0082259541400731,7449.990625,0.0082259541400731,12678.266927674926,0.008225958580965198
spacen,36029,7449.990625,0.0023975896823458243,7449.990625,0.0023975896823458243,13524.30228906712,0.0023976003404868607
spaceo,110885,7449.990625,0.008677463192441337,7449.990625,0.008677463192441337,13697.017795971105,0.008677470297868695
spacel,48321,7449.990625,0.0034288003547544577,7449.990625,0.0034288003547544577,13182.314926394003,0.0034288030192897168
spacem,69326,7449.990625,0.0051909658793647395,7449.990625,0.0051909658793647395,13352.72726506317,0.005190968543899999
spacer,57506,7449.990625,0.004199355529976856,7449.990625,0.004199355529976856,14221.77640033577,0.004199359082690535
spaces,134783,7449.990625,0.010682332352018875,7449.990625,0.010682332352018875,14398.820188373866,0.010682338569267813
ge,32619,7449.990625,0.002111516295144611,7449.990625,0.002111516295144611,7235.356193698104,0.0021115198478582897
gd,1275,7449.990625,-0.0005180167406138025,7449.990625,-0.0005180167406138025,7125.523243302405,-0.0005180105233648646
gc,691,7449.990625,-0.0005670113267797205,7449.990625,-0.0005670113267797205,7017.212876665228,-0.0005670059977092023
spacew,88973,7449.990625,0.006839206534436926,7449.990625,0.006839206534436926,15116.94610049993,0.006839212751685864
ga,16506,7449.990625,0.0007597531492820053,7449.990625,0.0007597531492820053,6805.133240225749,0.0007597575901741038
spaceu,22036,7449.990625,0.0012236798241360702,7449.990625,0.0012236798241360702,14755.944831958204,0.0012236851532065884
go,10330,7449.990625,0.00024163160361467817,7449.990625,0.00024163160361467817,8418.486895051561,0.00024163604450677667
gn,7101,7449.990625,-2.9258373501761525e-05,7449.990625,-2.9258373501761525e-05,8293.18661328816,-2.9254820788082725e-05
gm,1909,7449.990625,-0.00046482906412848024,7449.990625,-0.00046482906412848024,8169.444200400179,-0.00046482462323638174
gl,5936,7449.990625,-0.0001269926386271436,7449.990625,-0.0001269926386271436,8047.258792073963,-0.0001269873095566254
gk,131,7449.990625,-0.000613990636111339,7449.990625,-0.000613990636111339,7926.628898653679,-0.0006139879715760799
gj,66,7449.990625,-0.0006194440516082977,7449.990625,-0.0006194440516082977,7807.55241691747,-0.0006194422752514583
gi,12776,7449.990625,0.0004468319048100966,7449.990625,0.0004468319048100966,7690.026642291514,0.0004468363457021951
gh,16112,7449.990625,0.0007266987012144455,7449.990625,0.0007266987012144455,7574.0482814757115,0.000726703142106544
gU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5656.24879552034,-0.0006249782913414492
spaceE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,7606.238134446445,-0.0006249747386277704
gE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4428.884707316701,-0.0006249774031630295
spaceU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9625.182763552562,-0.0006249765149846098
g7,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3600.3297509266445,-0.0006247233841349953
g6,11,7449.990625,-0.0006240563621418005,7449.990625,-0.0006240563621418005,3548.7713777393024,-0.000624051921249702
g5,6,7449.990625,-0.000624478246891158,7449.990625,-0.000624478246891158,3498.151061247969,-0.0006244738059990596
g4,10,7449.990625,-0.0006241416272700917,7449.990625,-0.0006241416272700917,3448.4543288378995,-0.0006241327454858947
g3,24,7449.990625,-0.0006229665672208284,7449.990625,-0.0006229665672208284,3399.6667910852643,-0.0006229639026855693
g2,84,7449.990625,-0.0006179341482948075,7449.990625,-0.0006179341482948075,3351.7741478641196,-0.0006179270428674499
g1,102,7449.990625,-0.0006164233568028976,7449.990625,-0.0006164233568028976,3304.7621941486696,-0.0006164215804460582
g0,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,3258.6168255154994,-0.0006245546302352523
g9,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3706.3189349935747,-0.000624724272313415
space-,60602,7449.990625,0.004459087321606603,7449.990625,0.004459087321606603,5286.679930646007,0.004459090874320282
space2,26125,7449.990625,0.001566716534284751,7449.990625,0.001566716534284751,5703.680994530041,0.0015667218633552693
space3,5698,7449.990625,-0.00014695888950200242,7449.990625,-0.00014695888950200242,5791.076540896404,-0.00014695178407464482
space0,2807,7449.990625,-0.0003894928823910959,7449.990625,-0.0003894928823910959,5532.9212733727645,-0.0003894902178558368
space1,38105,7449.990625,0.002571751700486402,7449.990625,0.002571751700486402,5617.6331632266,0.002571755253200081
space6,2632,7449.990625,-0.0004041753598471587,7449.990625,-0.0004041753598471587,6061.463242163411,-0.0004041709189550602
space7,2129,7449.990625,-0.00044637271656711164,7449.990625,-0.00044637271656711164,6154.361999594544,-0.00044636827567501314
space4,3969,7449.990625,-0.0002920090835800693,7449.990625,-0.0002920090835800693,5879.831317316666,-0.00029200553086639047
gspace,51769,7449.990625,0.0037180623024823944,7449.990625,0.0037180623024823944,2627.097181505687,0.0037180676315529126
space8,1903,7449.990625,-0.0004653326612924502,7449.990625,-0.0004653326612924502,6248.663176327037,-0.0004653255558650926
space9,1824,7449.990625,-0.00047195936048183285,7449.990625,-0.00047195936048183285,6344.3767801252225,-0.00047195136687605554
zl,173,7449.990625,-0.0006104681204988083,7449.990625,-0.0006104681204988083,6940.320374255958,-0.0006104645677851295
zm,127,7449.990625,-0.0006143272557324053,7449.990625,-0.0006143272557324053,7045.192351818842,-0.0006143210384834674
zn,202,7449.990625,-0.0006080345116288299,7449.990625,-0.0006080345116288299,7151.520110628559,-0.0006080318470935708
zo,1442,7449.990625,-0.0005040075023998725,7449.990625,-0.0005040075023998725,7259.31008957849,-0.0005040021733293543
zh,258,7449.990625,-0.0006033360477886163,7449.990625,-0.0006033360477886163,6535.246459954089,-0.0006033316068965178
zi,1731,7449.990625,-0.00047976111972047875,7449.990625,-0.00047976111972047875,6634.368254096051,-0.00047975756700679995
zj,17,7449.990625,-0.0006235545413346699,7449.990625,-0.0006235545413346699,6734.915831698628,-0.000623548324085732
zk,145,7449.990625,-0.0006128155760620757,7449.990625,-0.0006128155760620757,6836.897301215962,-0.0006128084706347181
zd,62,7449.990625,-0.0006197788948725247,7449.990625,-0.0006197788948725247,6152.8418352194585,-0.0006197717894451671
ze,4902,7449.990625,-0.00021373836034399574,7449.990625,-0.00021373836034399574,6246.349031891414,-0.00021373125491663814
zf,21,7449.990625,-0.0006232188098920233,7449.990625,-0.0006232188098920233,6341.245887054517,-0.0006232090399294066
zg,87,7449.990625,-0.000617681017445193,7449.990625,-0.000617681017445193,6437.541957805561,-0.0006176774647315142
za,2774,7449.990625,-0.0003922622227037209,7449.990625,-0.0003922622227037209,5880.5577979553245,-0.0003922577818116224
zb,97,7449.990625,-0.0006168434651954158,7449.990625,-0.0006168434651954158,5969.95656600919,-0.0006168390243033173
zc,127,7449.990625,-0.0006143272557324053,7449.990625,-0.0006143272557324053,6060.714412572978,-0.0006143201503050477
zx,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,8296.048539006284,-0.0006242162342573465
zy,425,7449.990625,-0.0005893250332178468,7449.990625,-0.0005893250332178468,8418.709184366522,-0.000589321480504168
zz,501,7449.990625,-0.0005829496885212393,7449.990625,-0.0005829496885212393,8542.870285644733,-0.0005829434712723014
zt,137,7449.990625,-0.000613487038947369,7449.990625,-0.000613487038947369,7820.386322986505,-0.0006134772689847523
zu,390,7449.990625,-0.0005922631274302148,7449.990625,-0.0005922631274302148,7937.058652184368,-0.0005922586865381163
zv,44,7449.990625,-0.0006212887981860149,7449.990625,-0.0006212887981860149,8055.22491018894,-0.0006212808045802376
zw,71,7449.990625,-0.0006190239432157796,7449.990625,-0.0006190239432157796,8174.88756634452,-0.0006190150614315826
zp,58,7449.990625,-0.000620115514493591,7449.990625,-0.000620115514493591,7368.568276313352,-0.0006201084090662334
zq,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,7479.300193969395,-0.0006245564065920917
zr,94,7449.990625,-0.0006170948196881909,7449.990625,-0.0006170948196881909,7591.510888095357,-0.0006170903787960924
zs,193,7449.990625,-0.000608789463285575,7449.990625,-0.000608789463285575,7705.204913776774,-0.0006087841342150568
3z,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,14141.619651655383,-0.0006248050965496077
3y,77,7449.990625,-0.0006185212342302293,7449.990625,-0.0006185212342302293,13963.451100295873,-0.0006185194578733899
3x,13,7449.990625,-0.0006238902727773166,7449.990625,-0.0006238902727773166,13786.37845790579,-0.0006238849437067984
3s,131,7449.990625,-0.000613990636111339,7449.990625,-0.000613990636111339,12918.317524940807,-0.0006139835306839814
3r,248,7449.990625,-0.0006041753763952329,7449.990625,-0.0006041753763952329,12748.329955548688,-0.0006041700473247147
3q,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,12579.602339757765,-0.0006248894734994792
3p,155,7449.990625,-0.0006119771356338788,7449.990625,-0.0006119771356338788,12412.155535554137,-0.0006119709183849409
3w,45,7449.990625,-0.0006212053094145631,7449.990625,-0.0006212053094145631,13610.426997396933,-0.0006211990921656252
3v,29,7449.990625,-0.0006225482351851497,7449.990625,-0.0006225482351851497,13435.621403365592,-0.0006225446824714709
3u,19,7449.990625,-0.0006233857874349269,7449.990625,-0.0006233857874349269,13261.985756797085,-0.000623379570185989
3t,274,7449.990625,-0.0006019948983748691,7449.990625,-0.0006019948983748691,13089.543520449975,-0.0006019904574827706
3k,20,7449.990625,-0.0006233031868418948,7449.990625,-0.0006233031868418948,11594.81554154979,-0.0006232978577713766
3j,53,7449.990625,-0.0006205338465292698,7449.990625,-0.0006205338465292698,11435.452854658784,-0.0006205320701724304
3i,118,7449.990625,-0.0006150813192107307,7449.990625,-0.0006150813192107307,11277.497420920661,-0.0006150777664970519
3h,107,7449.990625,-0.0006160032484103795,7449.990625,-0.0006160032484103795,11120.964415804365,-0.0006159970311614416
3o,41,7449.990625,-0.00062154015267879,7449.990625,-0.00062154015267879,12246.009720492246,-0.0006215348236082718
3n,56,7449.990625,-0.0006202824920364947,7449.990625,-0.0006202824920364947,12081.184381544279,-0.0006202780511443962
3m,89,7449.990625,-0.0006175149280807091,7449.990625,-0.0006175149280807091,11917.698305744536,-0.0006175113753670303
3l,215,7449.990625,-0.0006069438285294382,7449.990625,-0.0006069438285294382,11755.569571639136,-0.0006069402758157594
3c,130,7449.990625,-0.0006140750130612105,7449.990625,-0.0006140750130612105,10360.11505933143,-0.0006140696839906923
3b,76,7449.990625,-0.0006186047230016811,7449.990625,-0.0006186047230016811,10212.393726855686,-0.0006186002821095826
3a,119,7449.990625,-0.0006149969422608592,7449.990625,-0.0006149969422608592,10066.180218674774,-0.0006149907250119213
3g,50,7449.990625,-0.0006207860892004646,7449.990625,-0.0006207860892004646,10965.868275868068,-0.0006207798719515267
3f,54,7449.990625,-0.000620450357757818,7449.990625,-0.000620450357757818,10812.222695167184,-0.0006204476932225589
3e,57,7449.990625,-0.0006201981150866231,7449.990625,-0.0006201981150866231,10660.040622494414,-0.0006201918978376852
3d,129,7449.990625,-0.0006141585018326623,7449.990625,-0.0006141585018326623,10509.334259449095,-0.0006141487318700456
z-,43,7449.990625,-0.0006213740633143061,7449.990625,-0.0006213740633143061,2789.3685143523535,-0.0006213660697085288
zspace,1913,7449.990625,-0.0004644942208642533,7449.990625,-0.0004644942208642533,2371.5815616274394,-0.0004644888917937351
